"ProtocolName","LabelName","GroupValues","Size","Estimator","RMSE","Correlation","IC50","MAE"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","Weka RF folded fingerprints regression","0.762255592584152","0.6223389612075222","yes","0.5473386939721809"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","RBF Smile SVM descriptors regression","0.7845873213780366","0.5887411123263169","yes","0.5858001154923347"
"CDK4","Activity Value","Assay Description:Inhibition of Cyclin-dependent kinase 4-cyclin D1|Activity Type:IC50|Target Accession Numbers:NP_000066, SK069, P11802, Q6FG61|Standard Unit:nM","115","Weka RF descriptors regression","0.827580190952407","0.5288158940890607","yes","0.626009427703102"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","RBF libSVM folded fingerprints regression","0.7342999597676714","0.7716923928936136","yes","0.5218655869089626"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","Tanimoto Smile SVM regression","0.7508925988781783","0.7589089506356382","yes","0.5378898952765232"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","Elastic Net on folded fingerprints regression","0.7565095378768986","0.7564924224951217","yes","0.5454248042319652"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","Poly Smile SVM fingerprints regression","0.7724371120562595","0.7430809413239015","yes","0.5581627810931857"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","Weka RF folded fingerprints regression","0.7898703667803352","0.7392458282350587","yes","0.5789872093572123"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","Weka RF descriptors regression","0.8316159034852368","0.696389864093653","yes","0.5945429568998278"
"SRC","Activity Value","Assay Description:Inhibition of recombinant c-Src by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","171","RBF Smile SVM descriptors regression","0.8608287497430462","0.6782707818581876","yes","0.6273472868608047"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","RBF libSVM folded fingerprints regression","0.7723867831804553","0.8744216884959785","yes","0.48728079632342797"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","Poly Smile SVM fingerprints regression","0.7913647610513174","0.8687995324064716","yes","0.5158180751203122"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","Elastic Net on folded fingerprints regression","0.8216843112335844","0.855739641750477","yes","0.5180017722233188"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","Tanimoto Smile SVM regression","0.825684064020011","0.8545799037119205","yes","0.5297570557925094"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","Weka RF folded fingerprints regression","0.8460698692808469","0.8477716097951021","yes","0.5600014300551618"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","RBF Smile SVM descriptors regression","0.8592162884708147","0.8416883872163784","yes","0.5776989824884894"
"SRC","Activity Value","Assay Description:Inhibition of Src|Activity Type:IC50|Target Accession Numbers:NP_005408, NP_938033, SK357, P12931, Q76P87_HUMAN_1|Standard Unit:nM","227","Weka RF descriptors regression","0.9226638000012342","0.8181297373445973","yes","0.6245262378076912"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","RBF libSVM folded fingerprints regression","0.8153313003452247","0.7053645867830717","yes","0.6578533348432282"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","Poly Smile SVM fingerprints regression","0.8413030044840998","0.6863063063353436","yes","0.6844753113793456"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","Tanimoto Smile SVM regression","0.8413496414919832","0.6800690222120507","yes","0.6737863680438854"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","Elastic Net on folded fingerprints regression","0.8663943307035726","0.6647005159478736","yes","0.6667269274304066"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","Weka RF folded fingerprints regression","0.8625949042272216","0.660610855315604","yes","0.7151319773931246"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","RBF Smile SVM descriptors regression","0.94882407188146","0.5882775451175394","yes","0.7379664191042424"
"VEGFR2","Activity Value","Assay Description:Inhibition of recombinant VEGFR2 by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","169","Weka RF descriptors regression","0.9561135572782646","0.5529628703160128","yes","0.7593177183692792"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","RBF libSVM folded fingerprints regression","0.7604496595684579","0.826754936818312","yes","0.5492490201578013"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","Poly Smile SVM fingerprints regression","0.7645901128564111","0.8246572601528672","yes","0.5577909615485676"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","Tanimoto Smile SVM regression","0.790693616988562","0.8111459976330602","yes","0.5717511143479835"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","Weka RF folded fingerprints regression","0.815062679666376","0.8048508746369597","yes","0.6218371403412271"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","Elastic Net on folded fingerprints regression","0.8170981025934796","0.7979090029389755","yes","0.5929564222657701"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","RBF Smile SVM descriptors regression","0.9056108730783206","0.74500499458117","yes","0.6707506884093171"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","473","Weka RF descriptors regression","0.9175081159205263","0.7448069937919337","yes","0.7123209020090971"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","Poly Smile SVM fingerprints regression","0.8218397831081377","0.8140239856371961","yes","0.612082889424823"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","Tanimoto Smile SVM regression","0.8228600424283483","0.8130705188487876","yes","0.6051728042480933"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","RBF libSVM folded fingerprints regression","0.8362884783849404","0.8080085491995062","yes","0.62034584353305"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","Weka RF folded fingerprints regression","0.8401103272143506","0.8039934557788401","yes","0.6503967913486373"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","RBF Smile SVM descriptors regression","0.8655632443712062","0.7943003973964607","yes","0.6402349383316237"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","Weka RF descriptors regression","0.879067498494579","0.7828600889999671","yes","0.696046534858339"
"VEGFR2","Activity Value","Assay Description:Inhibition of KDR by HTRF assay|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","365","Elastic Net on folded fingerprints regression","0.8949192972551139","0.7782308121018094","yes","0.6708447828558499"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","Tanimoto Smile SVM regression","0.7442855951677629","0.8233570409599948","yes","0.5331911217886774"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","Poly Smile SVM fingerprints regression","0.7683595006182363","0.8097029437465914","yes","0.5535296965596883"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","RBF libSVM folded fingerprints regression","0.7735867313602167","0.806808260794289","yes","0.5529062464266512"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","Weka RF folded fingerprints regression","0.7930967521724215","0.8024130758842082","yes","0.5816444886131227"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","RBF Smile SVM descriptors regression","0.8065826504344362","0.7891115478083724","yes","0.5776966678767268"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","Weka RF descriptors regression","0.8693392463498689","0.7597538471260544","yes","0.6515389257165732"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","428","Elastic Net on folded fingerprints regression","0.8774958195925874","0.7462375176233004","yes","0.6270201982956518"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","Tanimoto Smile SVM regression","0.751141146291967","0.8131383919368244","yes","0.5491628146501628"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","RBF libSVM folded fingerprints regression","0.7622860734918592","0.8059294499283176","yes","0.5508767703298275"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","Poly Smile SVM fingerprints regression","0.763736194636728","0.8058509282968002","yes","0.5542296447476343"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","RBF Smile SVM descriptors regression","0.8037086222216531","0.7822192429930406","yes","0.597264960946895"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","Weka RF folded fingerprints regression","0.8157190197006996","0.7811179412007279","yes","0.5995402965525355"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","Elastic Net on folded fingerprints regression","0.8528614312203014","0.7517508233637953","yes","0.6238544954195888"
"VEGFR2","Activity Value","Assay Description:Inhibition of VEGFR2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","451","Weka RF descriptors regression","0.9055242653682033","0.7227257413762873","yes","0.6940617923189775"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","RBF Smile SVM descriptors regression","0.6197180443482968","0.8858105530641226","yes","0.5089318564642673"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","Tanimoto Smile SVM regression","0.663750665413357","0.8675824330476355","yes","0.5265529353935008"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","Weka RF descriptors regression","0.6681185921564659","0.8654807207977213","yes","0.5451872881159551"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","Poly Smile SVM fingerprints regression","0.6760167252589452","0.8628130367901621","yes","0.5409428961326324"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","RBF libSVM folded fingerprints regression","0.6785524264977019","0.8625770171003745","yes","0.5399942589863579"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","Weka RF folded fingerprints regression","0.6794106580395148","0.861416059908741","yes","0.5573739752197713"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Accession Numbers:NP_002244, SK402, P35968, Q59EB0|Standard Unit:nM","105","Elastic Net on folded fingerprints regression","0.7989419787051206","0.8030403421412972","yes","0.6253651894116525"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","RBF Smile SVM descriptors regression","0.6197180443482968","0.8858105530641226","yes","0.5089318564642673"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","Tanimoto Smile SVM regression","0.663750665413357","0.8675824330476355","yes","0.5265529353935008"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","Weka RF descriptors regression","0.6681185921564659","0.8654807207977213","yes","0.5451872881159551"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","Poly Smile SVM fingerprints regression","0.6760167252589452","0.8628130367901621","yes","0.5409428961326324"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","RBF libSVM folded fingerprints regression","0.6785524264977019","0.8625770171003745","yes","0.5399942589863579"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","Weka RF folded fingerprints regression","0.6794106580395148","0.861416059908741","yes","0.5573739752197713"
"VEGFR2","Activity Value","Assay Description:Inhibition of vascular endothelial growth factor receptor 2|Activity Type:IC50|Target Name:VEGFR2|Standard Unit:nM","105","Elastic Net on folded fingerprints regression","0.7989419787051206","0.8030403421412972","yes","0.6253651894116525"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","Tanimoto Smile SVM regression","0.9969133237035301","0.7019046602751686","yes","0.7640016962468283"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","RBF libSVM folded fingerprints regression","1.0289632409258038","0.6770193153980861","yes","0.7610931173144476"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","Elastic Net on folded fingerprints regression","1.0604916230890395","0.6645321557516618","yes","0.8153994896874708"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","Poly Smile SVM fingerprints regression","1.073382442320219","0.6475003557772487","yes","0.7934797830773304"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","RBF Smile SVM descriptors regression","1.0706769560570284","0.6469142402619025","yes","0.8179047453519479"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","Weka RF folded fingerprints regression","1.098790890144253","0.6220935656627876","yes","0.8402888495754224"
"FLT3","Activity Value","Assay Description:Inhibition of FLT3|Activity Type:IC50|Target Accession Numbers:NP_004110, SK149, P36888|Standard Unit:nM","106","Weka RF descriptors regression","1.1236465155151734","0.5963655988136416","yes","0.9155443198988795"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","RBF libSVM folded fingerprints regression","0.7563762491396113","0.813153735837602","yes","0.5808633708853871"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","RBF Smile SVM descriptors regression","0.7644728925233133","0.8100815488247093","yes","0.5612087636853934"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","Poly Smile SVM fingerprints regression","0.7704360637843078","0.8074962808561885","yes","0.5937924213079571"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","Tanimoto Smile SVM regression","0.7864519119948927","0.7964172537425698","yes","0.5726534176340909"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","Weka RF descriptors regression","0.8192113280255371","0.7901925837814814","yes","0.6334266858743673"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","Elastic Net on folded fingerprints regression","0.8609178789070554","0.7525206949408574","yes","0.6347630585734093"
"AKT1","Activity Value","Assay Description:Inhibition of Akt1|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","135","Weka RF folded fingerprints regression","0.9313326459001465","0.7248108087135785","yes","0.6853472826507245"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","RBF libSVM folded fingerprints regression","0.7659000058554327","0.8428515000527645","yes","0.5990836266985703"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","Poly Smile SVM fingerprints regression","0.7842880804078","0.8352965225560675","yes","0.6257508069529458"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","Weka RF folded fingerprints regression","0.8363975883124284","0.8148561997475374","yes","0.6598565635621282"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","Elastic Net on folded fingerprints regression","0.8208238580143264","0.8143004872161584","yes","0.6507022424710281"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","Tanimoto Smile SVM regression","0.8740161969466166","0.7896984656127413","yes","0.6787712768488926"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","Weka RF descriptors regression","0.8887672524776534","0.7833472429818751","yes","0.6970713947752812"
"AKT1","Activity Value","Assay Description:Inhibition of Akt|Activity Type:IC50|Target Accession Numbers:NP_001014431, NP_001014432, NP_005154, SK018, P31749|Standard Unit:nM","152","RBF Smile SVM descriptors regression","0.9155537984373869","0.7670597028999435","yes","0.6953468714280647"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","RBF Smile SVM descriptors regression","0.22912499698277689","0.8635197387958478","yes","0.17326593820196146"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","Weka RF folded fingerprints regression","0.23987929577913422","0.852688723033538","yes","0.16788398358516454"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","Tanimoto Smile SVM regression","0.25813112210833544","0.8221254787274777","yes","0.1769403588057335"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","RBF libSVM folded fingerprints regression","0.2610813833144456","0.8185230639661805","yes","0.17628116809570396"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","Weka RF descriptors regression","0.266873946935798","0.8083159098015915","yes","0.18669608192762208"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","Elastic Net on folded fingerprints regression","0.26846396391690674","0.8057791222801381","yes","0.17104281015912867"
"CDK5","Activity Value","Assay Description:Inhibition of human cdk5/p25 by SPA|Activity Type:IC50|Target Accession Numbers:NP_004926, SK070, Q00535|Standard Unit:nM","124","Poly Smile SVM fingerprints regression","0.3412035246869294","0.7434426488005512","yes","0.2423661946965717"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","Weka RF folded fingerprints regression","0.4747158129250739","0.6128649638061621","yes","0.37338805433747235"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","Tanimoto Smile SVM regression","0.49433151031720535","0.5700172081658431","yes","0.3828459839575428"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","Weka RF descriptors regression","0.5067682375283666","0.5369298598733918","yes","0.39549933595046516"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","Poly Smile SVM fingerprints regression","0.5136977372982947","0.5186338627588645","yes","0.41658089679177013"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","RBF libSVM folded fingerprints regression","0.515973897006274","0.5157193774259754","yes","0.40963042218003365"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","Elastic Net on folded fingerprints regression","0.5286125639381908","0.5124939475804237","yes","0.4008393139887823"
"JNK1","Activity Value","Assay Description:Inhibition of JNK1 by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","114","RBF Smile SVM descriptors regression","0.5779627953876149","0.3918137279728417","yes","0.42435108370611285"
"JNK1","Activity Value","Assay Description:Inhibition of recombinant JNK1 after 60 mins by TR-FRET assay|Activity Type:IC50|Target Accession Numbers:NP_002741, NP_620637, SK188, P45983|Standard Unit:nM","115","RBF libSVM folded fingerprints regression","0.5900496790913135","0.80426590322512","yes","0.48915960512468043"
